"search_job_keyword","search_job_location","title","company","location","posted_time","number_of_applicants","job_description","seniority_level","employment_type","job_function","industry","job_poster_name","job_poster_designation","job_poster_profile_url","job_url","listing_url"
"Software engineer","United states","Front-End Web and Mobile Developer","Ouro","Austin, TX","9 hours ago","Be among the first 25 applicants","About the Company: Ouro is a global, vertically-integrated financial services and technology company dedicated to the delivery of innovative financial empowerment solutions to consumers worldwide. Ouro’s financial products and services span prepaid, debit, cross-border payments, and loyalty solutions for consumers and enterprise partners. Ouro's flagship product Netspend provides prepaid and debit account solutions that connect customers with secure, convenient access to global payment networks so they can manage their money and make everyday purchases. With a nationwide U.S. retail network, customers can purchase and reload Netspend products at 130,000 reload points and over 100,000 distributing locations. Since Ouro's founding in 1999 by industry pioneers Roy and Bertrand Sosa, Ouro products have processed billions of dollars in transaction volume and served millions of customers worldwide. The company is headquartered in Austin, Texas with regional offices around the world. Learn more at www.ouro.com. Ouro Corporation is seeking a Front-End Web and Mobile Developer – Application Development Team to design and develop proprietary software in a highly secure and a heavy transaction-based environment. We are looking for well-rounded developers who have a proven track record of delivering scalable and robust business applications. The ideal candidate must be capable of designing and developing new functionality as well as consistently producing on-going scheduled maintenance releases. The developer will be part of an Agile team, developing proprietary software and technology to support our internal teams, external partners, and Ouro cardholders. Ouro processes millions of transactions every day using this technology. Our growth and profitability is directly tied to our ability to scale, adapt, and monitor this technology. Ouro offers a fun, personable atmosphere where creativity, ingenuity and talent are encouraged and rewarded. Responsibilities: Creating and maintaining our customer facing, partner facing, and internal web applications Based on high-level business requirements, create dynamic websites from design concept to implementation Complete CSS styling and layout of pages produced by development team while maintaining browser compatibility Work with QA and Development teams to ensure compatibility and quality of websites Be proactive in a small, fast-paced team to work towards problem solutions while adapting to existing processes, practices, and tools Adhere to current documentation standards and produce necessary technical documentation Skills/Education/Experience: Bachelor Degree or equivalent years of experience in computer sciences, or Boot Camp training in lieu of a degree 3-5 years of web development experience in a fast-paced environment Strong skills in web development, including working knowledge of the following: HTML5, CSS, JavaScript, React, Automated Testing, bug tracking, and source control tools Large front-end frameworks (NextJS, React, AngularJS, Angular), node.js Web user interface design skills and usability analysis Excellent verbal and written communications skills and an interest in working in a collaborative team environment Demonstrated ability to deliver results, prioritize activities, and manage time effectively Experience with agile development methodologies required. Working knowledge of testing frameworks such as Jest for unit testing, Puppeteer/Playwrite/Cypress for end-to-end testing and/or cross-browser testing. Familiarity with build tools such as Rollup.js, Webpack, Babel, Gulp, etc. Experience with native Android/iOS development and SQL is a plus.","Entry level","Full-time","Engineering and Information Technology","Financial Services","","","","https://www.linkedin.com/jobs/view/front-end-web-and-mobile-developer-at-ouro-3874089423?trk=public_jobs_topcard-title","https://www.linkedin.com/jobs/search/?geoId=103644278&keywords=Software+engineer&location=United+states&position=1&pageNum=0&start=0"
"Software engineer","United states","Junior Software Engineer - REMOTE","SynergisticIT","United States","5 days ago","106 applicants","Since 2010 Synergisticit has helped Jobseekers differentiate themselves by providing candidates the requisite skills and experience to outperform at interviews and clients. Here at SynergisticIT We just don't focus on getting you a Job we make careers. All Positions are open for all visas and US citizens We at Synergisticit understand the problem of the mismatch between employer's requirements and Employee skills and that's why since 2010 we have helped 1000's of candidates get jobs at technology clients like apple, google, Paypal, western union, Client, visa, walmart lab s etc to name a few. We have an excellent reputation with the clients. Currently, We are looking for entry-level software programmers, Java Full stack developers, Python/Java developers, Data analysts/ Data Scientists, Machine Learning engineers for full time positions with clients. Who Should Apply Recent Computer science/Engineering /Mathematics/Statistics or Science Graduates or People looking to switch careers or who have had gaps in employment and looking to make their careers in the Tech Industry. We assist in filing for STEM extension and also for H1b and Green card filing to Candidates If you applied for a job and got emails from our Job Placement Program team please email them or ask them to take you off their distribution list and make you unavailable as they share the same database with the client servicing team. please check the below links to see success outcomes of our candidates and our participation at different Tech industry events and how we are different from other organizations in helping Jobseekers secure Tech careers https://www.synergisticit.com/candidate-outcomes/ We regularly interact with the Top Tech companies to give our candidates a competitive advantage-Please see us exhibiting at Oracle Cloud world /Oracle Java one (Las vegas) -2023/2022 and at Gartner Data Analytics Summit (Florida)-2023 https://reg.rf.oracle.com/flow/oracle/cwoh23/OCWExhibitorCatalog/page/OCWexhibitorcatalog https://www.youtube.com/watch?v=OFoqPTNORew https://www.youtube.com/watch?v=-HkNN1ag6Zk https://www.youtube.com/watch?v=OAFOhcGy9Z8 https://youtu.be/bJJl27D8bh0 For preparing for interviews please visit https://www.synergisticit.com/interview-questions/ We are looking for the right matching candidates for our clients Please apply via the job posting Required Skills REQUIRED SKILLS For Java /Full stack/Software Programmer Bachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, IT Highly motivated, self-learner, and technically inquisitive Experience in programming language Java and understanding of the software development life cycle Project work on the skills Knowledge of Core Java , javascript , C++ or software programming Spring boot, Microservices, Docker, Jenkins and REST API's experience Excellent written and verbal communication skills For data Science/Machine learning Positions Required Skills Bachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, IT Project work on the technologies needed Highly motivated, self-learner, and technically inquisitive Experience in programming language Java and understanding of the software development life cycle Knowledge of Statistics, SAS, Python, Computer Vision, data visualization tools Excellent written and verbal communication skills Preferred skills: NLP, Text mining, Tableau, PowerBI, SAS, Tensorflow If you get emails from our Job Placement team and are not interested please email them or ask them to take you off their distribution list and make you unavailable as they share the same database with the client servicing team who only connect with candidates who are matching client requirements. No phone calls please. Shortlisted candidates would be reached out. No third party or agency candidates or c2c candidates","Entry level","Contract","Information Technology","IT Services and IT Consulting","","","","https://www.linkedin.com/jobs/view/junior-software-engineer-remote-at-synergisticit-3865049201?trk=public_jobs_topcard-title","https://www.linkedin.com/jobs/search/?geoId=103644278&keywords=Software+engineer&location=United+states&position=1&pageNum=0&start=0"
"Software engineer","United states","Software Engineer","ParetoHealth","United States","2 days ago","Over 200 applicants","We’re in this for the greater good at ParetoHealth. Our mission is collective greatness, nothing less will do. Our team is a single force united in the drive to transform employee health benefits. The company was founded in 2011 to help small and medium-sized businesses fight the rising cost of employee health benefits. We blazed the trail with financing innovations that reduce the risks in self-insurance and deliver significant savings—and we continue to lead with a growing ecosystem of partners and world-class cost control solutions. But success is measured by more than dollars alone and we measure ours by the good that comes from knowing that every client and all their employees can count on effective, affordable healthcare for years to come. ParetoHealth Established in 2011, ParetoHealth is changing the way employers take control of their health benefits. We are the largest employee benefit group captive manager in the country -- with $2 billion in health spend, approximately $550M of stop loss premiums and 425,000 covered lives. Our powerful new approach to financing employee benefits reduces costs without increasing the risk. Pareto is uniquely positioned to help a large swath of the market adopt smart, sustainable, multiyear strategies for optimal healthcare delivery. Position Summary This position requires the engineer to develop solutions in TypeScript using AWS cloud-based technologies to support business operations. The engineer will need to interface with other engineers, management, and business analysts to develop and manage requirements, deliverables, and timelines. Key Responsibilities Responsive front-end development using HTML, CSS, and TypeScript. API endpoint development supporting GraphQL queries. TypeScript development of business logic libraries. Lambda development and deployment using the AWS CDK. Skills And Experience Have 3+ years hands on full stack development experience. 1+ years experience developing in TypeScript/JavaScript. Excellent communication and collaboration skills Experience building AWS cloud based solutions. Experience developing APIs (e.g. GraphQL, REST). Experience with SQL/NoSQL databases and data modeling. Experience creating responsive PWA or mobile applications using Ionic or Angular or similar framework. Experienced in software development lifecycle and test methodologies. Follows security best-practices and policies for developing HIPAA compliant software. Familiarity with CI / CD software and processes. Preferred: AWS certification. Pareto Perks Pareto offers a competitive compensation package commensurate with skills and experience. In addition, Pareto offers a robust benefits package including Medical (100% employer paid), Dental, Vision, STD/LTD, and employer 401(k)contribution. Pareto is an Equal Opportunity Employer Disclosures ParetoHealth is an Equal Opportunity Employer and does not discriminate on the basis of race, color, religion (creed), gender, gender expression, age, national origin (ancestry), disability, marital status, sexual orientation, or military status, in any of its activities or operations. These activities include, but are not limited to, hiring and firing of staff, selection of volunteers and vendors, and provision of services. We are committed to providing an inclusive and welcoming environment for all members of our staff, clients, volunteers, subcontractors, vendors, and clients. California Applicants : See Pareto’s CCPA Notice of Collection for California Employees and Applicants for information about how Pareto Captive Services, LLC, Pareto Health, LLC, and Pareto Underwriting Partners, LLC, together with their respective subsidiaries (collectively, “Pareto”) collects and uses personal information submitted by employment applicants.","Entry level","Full-time","Engineering and Information Technology","Insurance","","","","https://www.linkedin.com/jobs/view/software-engineer-at-paretohealth-3871531586?refId=frAjMLWQ%2F%2FbBgfOSE%2FbHzw%3D%3D&trackingId=frAjMLWQ%2F%2FbBgfOSE%2FbHzw%3D%3D&trk=public_jobs_topcard-title","https://www.linkedin.com/jobs/search/?geoId=103644278&keywords=Software+engineer&location=United+states&position=1&pageNum=0&start=0"
"Software engineer","United states","Software Engineer","Microsoft","Redmond, WA","1 day ago","69 applicants","Microsoft 365 (M365) Intelligent Conversation and Communications Cloud is the platform that powers billions of real-time customer conversations across Microsoft’s first-party (Teams, Skype), second-party (Dynamics), and third-party solutions (through Azure Communication Services). The platform enables reliable and high-quality messaging, meeting, and audio/video calling services that work every time, from anywhere, seamlessly across all customer touchpoints. Conversations on our platforms are made more intelligent in real-time, empowering best-in-class productivity tools for the modern workplace where every call, meeting, or chat will make the next one better. We are the team behind all the messaging scenarios across multiple products, and develop one of the largest scale, business-critical distributed systems in Microsoft. Our services run in 25+ regions, and we process billions of messages a day, enabling hundreds of millions of active enterprise as well as consumer users. The micro services are highly scalable, highly available, and extremely performant in geo-redundant, multi-tenant systems and honor data sovereignty, privacy, security, and compliance. You will have an opportunity to work with a highly collaborative and fun team in a fast-learning environment. Microsoft’s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond. Responsibilities As a Software Engineer of our mission-focused, multi-disciplinary team, you will: Design, develop and operate features for large scale distributed software services and solutions. Adhere to modern software engineering practices through design and code reviews. System design through well-defined interfaces across multiple components, code reviews, leveraging data/telemetry to make decisions. Develop “best-in-class” engineering for our services by ensuring that the services and the components are well-defined and modularized, secure, reliable, diagnosable, actively monitored and reusable. Write clean and optimized code, improve test coverage for services, organize and implement integration tests, and resolve problem areas. Consider testability, portability/monitoring, reliability, and maintainability, and understand when code is ready to be shared and delivered. Gain a working understanding of Microsoft as a business and collaborate with mentors and leaders in order to contribute to cohesive, end-to-end experiences for our users. Focus on customer/partner needs through a data driven approach. Embody our culture and values. Qualifications Required Qualifications: Bachelor's Degree in Computer Science or related technical field AND 2+ years technical engineering experience with coding in languages including, but not limited to, C, C++, C#, Java, JavaScript, or Python OR equivalent experience. 1+ years of experience with designing, developing and operating of backend services. Preferred Qualifications 4+ years designing, developing, and operating backend services. Ability to communicate technical details clearly across organizational boundaries. Experience in DevOps to maintain live services and\or application frameworks. Cloud and services experience, with Azure cloud experience highly desirable. Experience with systematic and structured approach to software design. Passion for building highly scalable, highly reliable services. Experience with or exposure to Agile and iterative development processes. Software Engineering IC3 - The typical base pay range for this role across the U.S. is USD $94,300 - $182,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $120,900 - $198,600 per year. Software Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year. Certain roles may be eligible for benefits and other compensation. Find additional benefits and pay information here: https://careers.microsoft.com/us/en/us-corporate-pay Microsoft is an equal opportunity employer. Consistent with applicable law, all qualified applicants will receive consideration for employment without regard to age, ancestry, citizenship, color, family or medical care leave, gender identity or expression, genetic information, immigration status, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran or military status, race, ethnicity, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable local laws, regulations and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations.","Not Applicable","Full-time","Engineering and Information Technology","Software Development","","","","https://www.linkedin.com/jobs/view/software-engineer-at-microsoft-3868958220?trk=public_jobs_topcard-title","https://www.linkedin.com/jobs/search/?geoId=103644278&keywords=Software+engineer&location=United+states&position=1&pageNum=0&start=0"
"Software engineer","United states","Full Stack Software Engineer.","Intel Corporation","Hillsboro, OR","1 day ago","Over 200 applicants","Job Description As a Software Engineer your role encompasses the following, among other duties: Designing, developing, testing, and debugging software applications for end users. Engaging in full-stack application development, including both frontend and backend components. Employing modern software development methodologies and programming languages. Adhering to secure coding practices and software legal compliance guidelines. Analyzing user stories, writing functional and test code, automating build and deployment, and conducting unit integration and end-to-end testing. Providing input to technical writers for product documentation and installation and maintenance procedures. Interacting with end users to define system requirements and necessary modifications. This is an entry level position and compensation will be given accordingly. #DesignEnablement Qualifications You must possess the below minimum qualifications to be initially considered for this position. Preferred qualifications are in addition to the requirements and are considered a plus factor in identifying top candidates. Knowledge and/or experience listed below would be obtained through a combination of your schoolwork and/or classes and/or research and/or relevant previous job and/or internship experiences. Minimum Qualifications Candidate must possess a BS degree with 3+ months or a MS degree with 6+ months of experience in Computer Science, Information Management Systems, or related field. 3+ months of experience in the following: JavaScript: DOM manipulation and core concepts such as Promises/Hoisting etc. Front-end frameworks like Vue, React or Angular. RESTful APIs and asynchronous request handling. HTML, CSS, and web design principles. Proficiency in writing complex SQL queries for data manipulation. SDLC, algorithms and data structures. System design principles Preferred Qualifications 6+ months of experience in one or more of the following: Full Stack Engineer or similar role. PHP, MVC, JIRA, Docker, Git. Agile Methodologies and DevOps concepts. Software best practices like Test-driven Development (TDD) or Continuous Integration (CI) and Continuous Delivery (CD). Analysis, design, coding, and implementation of complex custom-built applications. Experience with build tools and package managers like Webpack, Vite, Babel or npm. Inside this Business Group As the world's largest chip manufacturer, Intel strives to make every facet of semiconductor manufacturing state-of-the-art -- from semiconductor process development and manufacturing, through yield improvement to packaging, final test and optimization, and world class Supply Chain and facilities support. Employees in the Technology Development and Manufacturing Group are part of a worldwide network of design, development, manufacturing, and assembly/test facilities, all focused on utilizing the power of Moore’s Law to bring smart, connected devices to every person on Earth. Posting Statement All qualified applicants will receive consideration for employment without regard to race, color, religion, religious creed, sex, national origin, ancestry, age, physical or mental disability, medical condition, genetic information, military and veteran status, marital status, pregnancy, gender, gender expression, gender identity, sexual orientation, or any other characteristic protected by local law, regulation, or ordinance. Benefits We offer a total compensation package that ranks among the best in the industry. It consists of competitive pay, stock, bonuses, as well as, benefit programs which include health, retirement, and vacation. Find more information about all of our Amazing Benefits here. Working Model This role will be eligible for our hybrid work model which allows employees to split their time between working on-site at their assigned Intel site and off-site. In certain circumstances the work model may change to accommodate business needs.","Entry level","Full-time","Engineering and Information Technology","Semiconductor Manufacturing","","","","https://www.linkedin.com/jobs/view/full-stack-software-engineer-at-intel-corporation-3870921276?trk=public_jobs_topcard-title","https://www.linkedin.com/jobs/search/?geoId=103644278&keywords=Software+engineer&location=United+states&position=1&pageNum=0&start=0"
"Software engineer","United states","Software Engineer, Web Experience","Wayfair","Boston, MA","2 days ago","164 applicants","Candidates for this position are preferred to be based in Boston, MA and will be expected to comply with their team's hybrid work schedule requirements Who We Are: Storefront Engineering is in the enviable position of being able to speak directly to our customers. Through powerful technology, we make shopping our millions of products feel simple and personal, whether customers are just browsing while on-the-go on our native app or finalizing purchase decisions on the desktop from the comfort of their home. As Wayfair continues to see massive growth, Storefront Engineering is going through a major technology transition, empowering teams to build services and interfaces that can be updated and deployed independently. We are on the journey to build the tools and services to deliver value to our customers more quickly, all in an environment where engineering teams have the autonomy to make the right decision for themselves and their product. Wayfair is a leader in the e-commerce space for all things home. We live and breathe modern technologies. We’re looking for smart, innovative thinkers who can produce and advocate for scalable designs of our frontend tooling and architecture. We are as much concerned about thought leadership, community involvement, and the ever-changing landscape as we are with senior technical skills! As an Engineer on the Lower Funnel Experience team you’ll have a multitude of opportunities to flex your strengths, as well as learn new things as we implement cutting edge frontend technologies at scale. The Lower Funnel Experience team is responsible for designing and building robust, scalable, and performant web experiences to support customers through the last stages of their journey including shopping cart, check out, delivery options and confirmation page experiences. Check out our Wayfair Tech Blog: https://www.aboutwayfair.com/careers/tech-blog. Aanan Contractor is the Director for Storefront What You’ll Do: Work on our Next.js e-commerce platform that serves millions of requests per day through Kubernetes on Google Cloud. Drive the adoption of Server Components, Server Side Suspense and React 18 functionality to help Wayfair deliver a world class, performant experience. Develop sophisticated monorepo tooling that powers deployment, build processes, and local development for all Wayfair developers. Work with Server Driven UI patterns to drive platform-based architecture patterns. Make open source contributions to further Wayfair’s platform needs while contributing to and driving community efforts forward. What You’ll Need: 2+ years of non-internship professional experience with frontend web development (React, etc). Experience with & interest in frontend build tooling (Next.js, webpack, etc). Experience with building and designing scalable GraphQL APIs. Experience with operating at scale (lots of developers & web traffic). An ownership mindset and the ability to lead ambiguous projects from start to finish. Curiosity, a desire to learn and the ability to figure things out. A debugging mindset! Team focused with a desire to grow together and mentor others. About Wayfair Inc. Wayfair is one of the world’s largest online destinations for the home. Whether you work in our global headquarters in Boston or Berlin, or in our warehouses or offices throughout the world, we’re reinventing the way people shop for their homes. Through our commitment to industry-leading technology and creative problem-solving, we are confident that Wayfair will be home to the most rewarding work of your career. If you’re looking for rapid growth, constant learning, and dynamic challenges, then you’ll find that amazing career opportunities are knocking. No matter who you are, Wayfair is a place you can call home. We’re a community of innovators, risk-takers, and trailblazers who celebrate our differences, and know that our unique perspectives make us stronger, smarter, and well-positioned for success. We value and rely on the collective voices of our employees, customers, community, and suppliers to help guide us as we build a better Wayfair – and world – for all. Every voice, every perspective matters. That’s why we’re proud to be an equal opportunity employer. We do not discriminate on the basis of race, color, ethnicity, ancestry, religion, sex, national origin, sexual orientation, age, citizenship status, marital status, disability, gender identity, gender expression, veteran status, or genetic information. Why You’ll Love Wayfair: Time Off: Paid Holidays Paid Time Off (PTO) Health & Wellness: Full Health Benefits (Medical, Dental, Vision, HSA/FSA) Life Insurance Disability Protection (Short Term & Long Term Disability) Global Wellbeing: Gym/Fitness discounts (including US Peloton, Global ClassPass, and various regional gym memberships) Mental Health Support (Global Mental Health, Global Wayhealthy Recordings) Caregiver Services Financial Growth & Security: 401K Matching (Employee Matching Program) Tuition Reimbursement Financial Health Education (Knowledge of Financial Education - KOFE) Tax Advantaged Accounts Family Support: Family Planning Support Parental Leave Global Surrogacy & Adoption Policy Professional Development & Recognition: Rewards & Recognition Global Employee Anniversary Awards Paid Volunteer Work Unique Perks: Employee Discount U.S. Bluebikes Membership Global Pod Outings Work/Life Balance: Emphasizing a supportive & flexible work environment that encourages a balance between personal and professional commitments We are looking forward to your application! Assistance For Individuals With Disabilities Wayfair is fully committed to providing equal opportunities for all individuals, including individuals with disabilities. As part of this commitment, Wayfair will make reasonable accommodations to the known physical or mental limitations of qualified individuals with disabilities, unless doing so would impose an undue hardship on business operations. If you require a reasonable accommodation to participate in the job application or interview process, please let us know by completing our Accomodations for Applicants form. Need Assistance? For more information about applying for a career at Wayfair, visit our FAQ page here. About Wayfair Inc. Your personal data is processed in accordance with our Candidate Privacy Notice (https://www.wayfair.com/careers/privacy). If you have any questions or wish to exercise your rights under applicable privacy and data protection laws, please contact us at dataprotectionofficer@wayfair.com.","Associate","Full-time","Engineering and Information Technology","Retail","","","","https://www.linkedin.com/jobs/view/software-engineer-web-experience-at-wayfair-3870285787?trk=public_jobs_topcard-title","https://www.linkedin.com/jobs/search/?geoId=103644278&keywords=Software+engineer&location=United+states&position=1&pageNum=0&start=0"
"Software engineer","United states","Frontend Software Engineer","HeyGen","San Francisco, CA","5 hours ago","Over 200 applicants","HeyGen, a trailblazing AI-powered platform transforming the landscape of video creation, is seeking a talented Frontend Engineer to join our dynamic team. As a Frontend Engineer at HeyGen, you will play a crucial role in shaping the future of our cutting-edge platform, focusing primarily on the development and enhancement of its user-facing components. Responsibilities Frontend Development: Design, implement, and maintain high-quality frontend features for the HeyGen platform. Ensure optimal performance, scalability, and responsiveness of the user interface. Collaboration: Work closely with UX/UI designers to translate designs and wireframes into high-quality code. Collaborate with backend engineers and product managers to ensure seamless integration of frontend and backend components. User Experience Focus: Prioritize user experience in all development efforts. Conduct user testing and feedback sessions to refine and improve the platform interface. Maintenance & Optimization: Monitor the frontend performance, identify and resolve issues. Stay updated with emerging frontend technologies and best practices to continually enhance the platform's user interface. Requirements Proficiency in frontend technologies such as React, JavaScript, CSS, and HTML. Experience with responsive and adaptive design principles. Familiarity with RESTful API integration. Understanding of version control systems like Git. Excellent problem-solving skills and attention to detail. Prior experience in SaaS and AI product development is a plus. Additional information What HeyGen Offers: Competitive salary and benefits package. Dynamic and inclusive work environment focused on innovation and creativity. Opportunities for professional growth and skill development. Collaborative culture that values teamwork and employee input. Access to state-of-the-art technologies and tools. HeyGen is an Equal Opportunity Employer. We celebrate diversity and are committed to creating an inclusive environment for all employees. Join us at HeyGen and be part of a team that's reshaping the world of video creation through innovative technology!","Entry level","Full-time","Engineering and Information Technology","Online Audio and Video Media","","","","https://www.linkedin.com/jobs/view/frontend-software-engineer-at-heygen-3864439927?refId=5Mb2a5wde4Iqxmr%2Bn6Fonw%3D%3D&trackingId=5Mb2a5wde4Iqxmr%2Bn6Fonw%3D%3D&trk=public_jobs_topcard-title","https://www.linkedin.com/jobs/search/?geoId=103644278&keywords=Software+engineer&location=United+states&position=1&pageNum=0&start=0"
"Software engineer","United states","Intern - Software Engineer","SLB","Sugar Land, TX","1 week ago","Over 200 applicants","The Student Intern is responsible for gaining exposure to career opportunities within the oil and gas technology industry. This person discovers Schlumberger's role in the industry and the lifestyle associated with the job. Work in field jobs for a minimum of 14 days. Learn about the oil and gas industry. Follow prescribed internship guidelines for each week as closely as possible. Note: While the opportunity for technically-trained professionals is large, these jobs are unique in their scope and responsibility and require a special kind of individual to succeed. The internship will enable the candidate and Schlumberger determine if these requirements are met before committing to a full time job. Enrolled in BA degree software engineering","Internship","Internship","Engineering and Information Technology","Technology, Information and Internet","","","","https://www.linkedin.com/jobs/view/intern-software-engineer-at-slb-3862114676?refId=zg62T%2FW6Kj4VWqOc%2FqleGw%3D%3D&trackingId=zg62T%2FW6Kj4VWqOc%2FqleGw%3D%3D&trk=public_jobs_topcard-title","https://www.linkedin.com/jobs/search/?geoId=103644278&keywords=Software+engineer&location=United+states&position=1&pageNum=0&start=0"
"python developer","United states","Junior Python Developer","Team Remotely Inc","Charlotte, NC","16 hours ago","33 applicants","Junior Python Developer (1 year experience, hybrid) Be part of our future! This job posting builds our talent pool for potential future openings. Well compare your skills and experience against both current and future needs. If theres a match, well contact you directly. No guarantee of immediate placement, and we only consider applications from US/Canada residents during the application process. Hiring Type: Full-Time Base Salary: $55K-$65K Per Annum. Description: In this role, you will work closely with senior developers and other cross-functional teams to develop and maintain high-quality Python applications. As a Junior Python Developer, you will have the opportunity to learn and grow your skills while contributing to exciting projects. Responsibilities: Collaborate with senior developers to design and develop Python applications. Write clean, efficient, and maintainable code that follows best practices. Participate in code reviews and provide constructive feedback. Debug and fix issues in the existing codebase. Assist in testing and quality assurance processes. Stay updated with the latest trends and technologies in Python development. Requirements: Bachelors degree in Computer Science, Software Engineering, or a related field. Strong knowledge of Python programming language. Familiarity with web frameworks such as Django or Flask. Experience with version control systems, preferably Git. Basic understanding of front-end technologies (HTML, CSS, JavaScript). Good problem-solving and analytical skills. Excellent communication and teamwork abilities. Self-motivated and eager to learn. Nice to have: Experience with database systems such as MySQL, PostgreSQL, or MongoDB. Knowledge of RESTful APIs and integration. Familiarity with cloud platforms such as AWS or Azure. Understanding of agile development methodologies. Benefits: Flexible vacation, unlimited paid holidays, and paid sick days 401(k) with up to 2% employer match Health, vision, and dental insurance","Entry level","Full-time","Information Technology","Software Development","","","","https://www.linkedin.com/jobs/view/junior-python-developer-at-team-remotely-inc-3873440823?refId=H%2BQgR%2FdiKQGDiqU%2BEDjXlA%3D%3D&trackingId=H%2BQgR%2FdiKQGDiqU%2BEDjXlA%3D%3D&trk=public_jobs_topcard-title","https://www.linkedin.com/jobs/search/?geoId=103644278&keywords=python+developer&location=United+states&position=1&pageNum=0&start=0"
"python developer","United states","Junior Python Developer","Team Remotely Inc","Minneapolis, MN","1 day ago","190 applicants","This is a remote position. Junior Python Developer (1 year experience, remote) Be part of our future! This job posting builds our talent pool for potential future openings. We'll compare your skills and experience against both current and future needs. If there's a match, we'll contact you directly. No guarantee of immediate placement, and we only consider applications from US/Canada residents during the application process. Hiring Type: Full-Time Base Salary: $58K-$68K Per Annum. Description: In this role, you will work closely with senior developers and other cross-functional teams to develop and maintain high-quality Python applications. As a Junior Python Developer, you will have the opportunity to learn and grow your skills while contributing to exciting projects. Responsibilities: Collaborate with senior developers to design and develop Python applications. Write clean, efficient, and maintainable code that follows best practices. Participate in code reviews and provide constructive feedback. Debug and fix issues in the existing codebase. Assist in testing and quality assurance processes. Stay updated with the latest trends and technologies in Python development. Requirements: Bachelor's degree in Computer Science, Software Engineering, or a related field. Strong knowledge of Python programming language. Familiarity with web frameworks such as Django or Flask. Experience with version control systems, preferably Git. Basic understanding of front-end technologies (HTML, CSS, JavaScript). Good problem-solving and analytical skills. Excellent communication and teamwork abilities. Self-motivated and eager to learn. Nice to have: Experience with database systems such as MySQL, PostgreSQL, or MongoDB. Knowledge of RESTful APIs and integration. Familiarity with cloud platforms such as AWS or Azure. Understanding of agile development methodologies. Benefits: Flexible vacation, unlimited paid holidays, and paid sick days 401(k) with up to 2% employer match Health, vision, and dental insurance","Entry level","Full-time","Information Technology","Software Development","","","","https://www.linkedin.com/jobs/view/junior-python-developer-at-team-remotely-inc-3872101190?refId=DeDGAXump4QPACuPMB5bZg%3D%3D&trackingId=DeDGAXump4QPACuPMB5bZg%3D%3D&trk=public_jobs_topcard-title","https://www.linkedin.com/jobs/search/?geoId=103644278&keywords=python+developer&location=United+states&position=1&pageNum=0&start=0"
